lead_id,source,industry,company_size,website_visits,pages_viewed,demo_requested,email_opens,days_since_signup,sales_touchpoints,converted
1488,Outbound,Healthcare,SMB,4,6,0,4,10,0,1
1489,Referral,SaaS,Enterprise,7,13,0,0,30,1,1
1490,Paid Search,Manufacturing,SMB,5,5,0,3,38,2,0
1491,Referral,Manufacturing,SMB,2,6,0,4,51,1,1
1492,Paid Search,SaaS,SMB,4,9,0,5,29,3,1
1493,Paid Search,Manufacturing,Mid-Market,3,5,0,1,24,3,0
1494,Paid Search,Manufacturing,SMB,4,5,1,1,10,2,0
1495,Organic,Retail,SMB,7,5,0,6,53,3,0
1496,Referral,Retail,SMB,3,7,0,1,33,3,0
1497,Organic,Healthcare,Enterprise,3,4,0,1,50,0,0
1498,Paid Search,Finance,Mid-Market,6,2,0,1,57,4,0
1499,Organic,SaaS,Mid-Market,2,11,1,1,32,2,1
1500,Paid Search,Retail,Enterprise,7,5,1,5,47,4,1
1501,Webinar,Retail,Mid-Market,4,7,0,4,6,4,1
1502,Paid Search,SaaS,SMB,5,8,0,2,3,0,0
1503,Webinar,Healthcare,SMB,3,5,0,4,47,3,0
1504,Referral,Finance,Enterprise,10,8,0,3,24,4,1
1505,Paid Search,SaaS,Enterprise,4,3,0,2,12,0,1
1506,Organic,SaaS,Mid-Market,5,5,1,0,1,0,0
1507,Paid Search,Manufacturing,Mid-Market,5,4,1,5,8,3,1
1508,Referral,SaaS,SMB,6,3,0,4,47,4,0
1509,Paid Search,Manufacturing,SMB,3,3,1,1,48,1,1
1510,Organic,Healthcare,Mid-Market,3,2,0,1,46,2,0
1511,Paid Search,SaaS,SMB,1,3,0,6,19,4,0
1512,Outbound,Manufacturing,Enterprise,2,6,0,6,9,2,0
1513,Paid Search,Retail,SMB,5,8,0,2,37,3,0
1514,Organic,Manufacturing,SMB,4,5,0,2,7,0,1
1515,Webinar,Manufacturing,Mid-Market,1,8,0,2,16,1,0
1516,Organic,Manufacturing,SMB,3,3,1,1,15,2,1
1517,Outbound,Manufacturing,SMB,5,5,0,1,29,1,0
1518,Paid Search,Manufacturing,SMB,1,5,0,7,15,3,0
1519,Webinar,SaaS,SMB,3,6,1,2,19,5,0
1520,Paid Search,SaaS,SMB,4,4,0,2,41,3,0
1521,Organic,Finance,Enterprise,2,6,1,1,51,4,0
1522,Outbound,Manufacturing,Enterprise,4,2,0,5,13,2,0
1523,Referral,Retail,SMB,4,7,1,5,16,1,1
1524,Webinar,Retail,SMB,3,7,0,2,51,2,0
1525,Webinar,Manufacturing,SMB,2,8,0,3,12,6,1
1526,Organic,SaaS,SMB,4,6,0,2,51,0,1
1527,Referral,Finance,Enterprise,6,3,0,2,17,4,0
1528,Referral,Retail,Mid-Market,3,4,0,3,34,0,0
1529,Paid Search,Manufacturing,SMB,4,5,0,4,14,0,0
1530,Referral,Finance,Mid-Market,0,3,0,4,17,1,0
1531,Referral,Healthcare,SMB,4,7,0,1,22,3,0
1532,Paid Search,Manufacturing,SMB,3,5,1,3,53,2,0
1533,Referral,Retail,Enterprise,3,6,0,5,6,1,0
1534,Outbound,Finance,Mid-Market,4,10,0,8,18,2,1
1535,Paid Search,Finance,Mid-Market,9,5,0,2,27,3,0
1536,Paid Search,Retail,SMB,7,7,0,2,58,1,0
1537,Organic,SaaS,SMB,1,8,1,2,60,2,1
1538,Paid Search,Retail,Mid-Market,6,8,0,2,20,0,0
1539,Organic,Retail,Enterprise,5,5,1,1,47,0,1
1540,Outbound,Manufacturing,SMB,6,11,1,4,22,6,0
1541,Webinar,Manufacturing,Mid-Market,5,4,0,2,47,2,1
1542,Organic,Retail,Mid-Market,8,10,0,3,4,2,0
1543,Webinar,Healthcare,SMB,2,2,1,3,47,1,0
1544,Referral,Retail,SMB,4,2,0,4,17,4,1
1545,Organic,Retail,Mid-Market,4,3,1,1,38,4,0
1546,Webinar,Healthcare,SMB,2,6,0,2,47,0,0
1547,Referral,SaaS,Mid-Market,8,6,1,5,24,1,1
1548,Referral,Finance,SMB,4,3,0,2,23,1,0
1549,Referral,Healthcare,Enterprise,3,6,0,4,35,2,1
1550,Organic,Healthcare,SMB,5,4,0,3,4,1,1
1551,Organic,Finance,SMB,1,0,0,2,19,3,0
1552,Organic,Healthcare,Mid-Market,6,9,0,4,55,3,1
1553,Organic,SaaS,Mid-Market,8,5,0,3,27,3,1
1554,Organic,Manufacturing,SMB,3,6,0,2,52,1,1
1555,Referral,Healthcare,Mid-Market,8,4,0,3,30,5,1
1556,Organic,Finance,Enterprise,4,10,0,2,8,2,0
1557,Paid Search,Finance,SMB,3,6,0,1,59,0,0
1558,Referral,SaaS,SMB,3,4,0,2,2,0,0
1559,Organic,Manufacturing,SMB,3,9,0,2,21,4,0
1560,Outbound,Manufacturing,SMB,4,4,0,3,60,3,1
1561,Webinar,Healthcare,Enterprise,3,8,0,0,37,1,1
1562,Paid Search,SaaS,Mid-Market,2,8,0,2,23,4,1
1563,Outbound,SaaS,SMB,4,2,0,2,22,1,0
1564,Referral,Healthcare,SMB,3,5,0,0,11,1,0
1565,Organic,Manufacturing,SMB,6,4,0,5,35,1,0
1566,Outbound,Healthcare,Enterprise,6,8,0,3,12,1,1
1567,Paid Search,Healthcare,Mid-Market,2,8,0,2,49,5,0
1568,Webinar,SaaS,Mid-Market,3,8,0,5,12,3,0
1569,Paid Search,Finance,Mid-Market,2,5,0,1,39,3,0
1570,Paid Search,Finance,SMB,4,12,0,2,15,1,0
1571,Organic,SaaS,SMB,4,5,0,3,58,1,0
1572,Paid Search,Retail,SMB,5,7,0,2,10,5,0
1573,Outbound,Finance,SMB,4,5,1,1,20,3,1
1574,Referral,Retail,SMB,7,3,0,5,41,1,0
1575,Webinar,Manufacturing,Mid-Market,5,9,0,2,48,2,0
1576,Organic,Manufacturing,Enterprise,2,9,0,4,24,3,0
1577,Referral,Retail,SMB,5,9,0,3,30,4,0
1578,Outbound,Healthcare,Enterprise,1,3,0,2,32,3,0
1579,Outbound,SaaS,SMB,4,6,0,2,42,2,0
1580,Referral,Healthcare,Mid-Market,5,10,1,2,44,2,1
1581,Paid Search,SaaS,SMB,4,6,0,5,59,1,0
1582,Webinar,Healthcare,SMB,2,9,0,1,60,1,0
1583,Organic,Finance,Enterprise,4,4,0,2,28,1,0
1584,Organic,Retail,Enterprise,3,8,0,3,11,1,0
1585,Referral,Finance,Mid-Market,1,5,0,3,3,4,0
1586,Organic,Retail,Mid-Market,2,7,0,4,51,2,0
1587,Organic,Healthcare,SMB,2,9,0,3,41,0,0
1588,Referral,Healthcare,SMB,2,5,1,1,47,1,1
1589,Paid Search,Healthcare,Mid-Market,7,7,0,2,13,1,1
1590,Referral,SaaS,SMB,6,9,0,1,60,2,0
1591,Outbound,Finance,Mid-Market,5,1,0,3,31,1,0
1592,Webinar,SaaS,SMB,6,5,0,2,36,4,0
1593,Outbound,Finance,Mid-Market,6,3,1,2,53,3,1
1594,Organic,Retail,Mid-Market,2,5,1,1,37,1,0
1595,Referral,Retail,Mid-Market,2,6,0,1,5,4,0
1596,Outbound,SaaS,SMB,7,4,0,4,10,1,0
1597,Paid Search,Finance,Mid-Market,3,9,1,4,23,4,1
1598,Referral,Manufacturing,Mid-Market,5,7,1,6,17,0,1
1599,Organic,Retail,SMB,3,4,0,1,47,2,1
1600,Paid Search,Manufacturing,SMB,0,8,0,3,41,1,0
1601,Organic,SaaS,SMB,6,11,0,3,9,1,0
1602,Organic,SaaS,SMB,3,8,0,1,24,4,0
1603,Outbound,Manufacturing,SMB,3,5,0,2,44,2,0
1604,Paid Search,Manufacturing,Mid-Market,4,4,0,2,1,2,0
1605,Referral,Retail,Enterprise,2,6,1,1,15,4,0
1606,Outbound,SaaS,SMB,6,9,0,3,29,3,1
1607,Paid Search,Healthcare,SMB,6,8,0,1,56,1,1
1608,Outbound,SaaS,Mid-Market,5,3,1,2,12,4,1
1609,Referral,Manufacturing,SMB,5,6,0,4,35,1,0
1610,Outbound,Finance,SMB,3,10,0,2,52,5,0
1611,Referral,Retail,SMB,3,4,0,1,17,0,0
1612,Referral,SaaS,SMB,3,5,0,3,47,1,0
1613,Organic,Manufacturing,Mid-Market,5,5,0,5,21,1,1
1614,Organic,Retail,Mid-Market,1,8,0,5,19,3,0
1615,Referral,Finance,Mid-Market,6,2,0,3,21,3,1
1616,Organic,Healthcare,Mid-Market,6,2,0,2,23,4,0
1617,Webinar,Finance,SMB,4,4,0,4,10,2,0
1618,Paid Search,SaaS,SMB,6,1,0,3,30,1,0
1619,Referral,Manufacturing,Mid-Market,5,5,0,4,26,3,1
1620,Webinar,SaaS,SMB,1,9,0,3,16,1,0
1621,Organic,Manufacturing,Mid-Market,5,10,1,3,59,1,0
1622,Referral,Finance,Mid-Market,2,9,0,4,40,1,1
1623,Paid Search,Retail,Mid-Market,3,5,0,1,4,1,0
1624,Paid Search,Manufacturing,Mid-Market,2,3,0,1,26,2,0
1625,Outbound,Manufacturing,SMB,1,6,0,2,31,2,0
1626,Referral,SaaS,SMB,2,5,0,2,56,2,0
1627,Organic,SaaS,SMB,2,2,0,2,13,0,0
1628,Organic,Retail,SMB,3,7,0,4,44,3,0
1629,Organic,Healthcare,SMB,8,5,0,1,5,4,0
1630,Paid Search,SaaS,SMB,9,1,0,4,43,3,0
1631,Referral,Retail,Mid-Market,2,6,0,2,46,6,1
1632,Organic,SaaS,Enterprise,10,8,0,3,1,2,1
1633,Paid Search,Healthcare,Enterprise,2,5,1,4,60,3,1
1634,Organic,Finance,SMB,2,3,1,5,3,1,1
1635,Referral,Healthcare,SMB,1,8,1,5,12,3,1
1636,Webinar,SaaS,Mid-Market,4,5,0,3,32,2,0
1637,Organic,Healthcare,SMB,4,10,0,1,55,2,0
1638,Paid Search,Finance,Mid-Market,2,2,1,2,32,1,0
1639,Organic,Manufacturing,Enterprise,7,8,0,6,43,5,0
1640,Webinar,Retail,Mid-Market,5,10,0,3,27,3,0
1641,Paid Search,Finance,SMB,3,11,0,4,5,2,0
1642,Webinar,SaaS,Enterprise,7,5,1,5,46,2,0
1643,Webinar,Finance,SMB,4,2,0,3,22,0,0
1644,Referral,Retail,SMB,5,4,0,4,40,1,1
1645,Outbound,Healthcare,Mid-Market,5,4,0,1,47,3,1
1646,Referral,SaaS,Mid-Market,2,8,0,4,28,0,0
1647,Paid Search,Finance,SMB,5,5,0,0,8,0,0
1648,Webinar,Retail,SMB,1,8,1,3,37,1,1
1649,Outbound,Finance,Mid-Market,6,8,0,5,58,3,1
1650,Paid Search,SaaS,SMB,4,7,0,6,3,2,0
1651,Outbound,Finance,Mid-Market,5,6,1,2,34,2,1
1652,Organic,Healthcare,SMB,8,8,0,2,11,2,1
1653,Paid Search,SaaS,SMB,6,4,0,2,44,2,0
1654,Organic,Retail,SMB,4,1,1,8,32,2,1
1655,Paid Search,Manufacturing,SMB,4,6,0,8,27,2,0
1656,Organic,Healthcare,SMB,4,6,0,5,16,3,0
1657,Referral,SaaS,Enterprise,4,6,0,3,56,2,1
1658,Outbound,SaaS,Mid-Market,3,7,0,0,28,3,0
1659,Referral,Healthcare,SMB,6,4,1,3,7,0,0
1660,Outbound,Retail,Mid-Market,4,1,0,5,42,0,1
1661,Paid Search,Healthcare,Mid-Market,4,7,0,3,19,3,0
1662,Organic,Manufacturing,Mid-Market,7,9,0,4,1,3,0
1663,Webinar,SaaS,Mid-Market,3,5,0,8,26,0,0
1664,Referral,SaaS,Mid-Market,1,4,1,5,49,4,0
1665,Outbound,Finance,SMB,0,9,0,4,47,0,0
1666,Referral,SaaS,SMB,4,6,1,2,58,3,1
1667,Referral,SaaS,SMB,7,4,0,3,8,0,0
1668,Webinar,Finance,SMB,6,12,0,7,15,1,0
1669,Organic,Manufacturing,SMB,5,9,1,3,3,4,1
1670,Outbound,Healthcare,Mid-Market,0,6,1,2,39,2,1
1671,Paid Search,Retail,SMB,6,7,0,2,58,2,0
1672,Organic,Manufacturing,SMB,1,8,0,2,12,1,0
1673,Webinar,Finance,Enterprise,2,5,0,1,34,0,1
1674,Paid Search,Retail,SMB,4,4,0,4,2,0,1
1675,Paid Search,Finance,Mid-Market,4,7,0,4,39,2,1
1676,Paid Search,Manufacturing,Enterprise,1,6,0,2,50,1,0
1677,Referral,Retail,SMB,2,11,0,0,3,5,0
1678,Referral,Retail,SMB,4,8,0,3,57,0,1
1679,Paid Search,Manufacturing,Enterprise,3,11,0,4,60,1,1
1680,Referral,SaaS,Mid-Market,1,7,1,3,56,2,1
1681,Referral,Retail,SMB,2,7,0,5,12,5,1
1682,Outbound,Manufacturing,Mid-Market,6,6,0,3,39,3,0
1683,Outbound,Finance,Enterprise,5,8,0,2,38,1,0
1684,Outbound,SaaS,SMB,2,7,1,0,4,3,0
1685,Organic,SaaS,Enterprise,6,5,1,0,28,0,1
1686,Referral,Healthcare,SMB,2,5,0,4,29,2,0
1687,Outbound,Healthcare,Mid-Market,7,3,0,1,56,1,0
1688,Referral,Healthcare,SMB,2,6,0,4,25,2,1
1689,Paid Search,Healthcare,SMB,3,1,1,3,42,1,0
1690,Outbound,Finance,Enterprise,2,9,0,2,16,2,0
1691,Paid Search,Finance,SMB,6,8,0,1,42,3,0
1692,Organic,Manufacturing,SMB,3,7,0,4,31,2,0
1693,Organic,Manufacturing,Mid-Market,6,10,0,4,59,2,1
1694,Outbound,Finance,Mid-Market,1,6,1,2,39,1,0
1695,Webinar,SaaS,SMB,2,11,1,4,39,4,0
1696,Outbound,Manufacturing,SMB,8,6,0,1,36,5,0
1697,Organic,Finance,SMB,6,5,0,2,52,3,0
1698,Webinar,Finance,SMB,1,6,0,3,39,3,0
1699,Organic,SaaS,Mid-Market,6,6,1,4,16,1,1
1700,Webinar,SaaS,Mid-Market,5,7,0,4,53,1,1
1701,Paid Search,SaaS,Enterprise,4,5,0,7,19,1,0
1702,Paid Search,Retail,SMB,3,2,0,2,4,2,0
1703,Outbound,Healthcare,Mid-Market,3,6,0,2,9,2,0
1704,Organic,Healthcare,Mid-Market,1,6,0,1,30,1,0
1705,Organic,Healthcare,Mid-Market,2,7,0,2,53,1,1
1706,Organic,Finance,Mid-Market,4,7,0,3,54,2,0
1707,Organic,Healthcare,Mid-Market,0,11,0,3,59,1,0
1708,Paid Search,Manufacturing,Mid-Market,3,5,0,7,9,2,1
1709,Paid Search,Finance,Enterprise,4,4,0,4,59,2,0
1710,Organic,Finance,SMB,2,4,0,0,60,1,0
1711,Webinar,Manufacturing,SMB,3,6,1,3,11,4,1
1712,Paid Search,Finance,Enterprise,2,11,0,3,52,0,0
1713,Organic,SaaS,SMB,1,6,0,3,8,1,0
1714,Paid Search,SaaS,SMB,3,4,0,5,16,1,0
1715,Paid Search,Manufacturing,Enterprise,4,8,0,3,41,2,1
1716,Outbound,Finance,SMB,5,5,0,1,58,3,0
1717,Referral,SaaS,Mid-Market,4,6,0,1,19,0,0
1718,Paid Search,Finance,SMB,4,3,1,1,45,2,1
1719,Organic,Healthcare,SMB,1,8,0,6,29,0,0
1720,Paid Search,SaaS,SMB,2,7,1,9,19,1,1
1721,Organic,SaaS,SMB,1,7,1,7,1,4,1
1722,Paid Search,Retail,Enterprise,5,8,1,5,33,1,0
1723,Webinar,SaaS,Enterprise,3,7,0,2,25,2,0
1724,Organic,SaaS,Enterprise,3,3,0,3,56,3,0
1725,Organic,Retail,Mid-Market,5,7,1,0,17,4,1
1726,Paid Search,Healthcare,SMB,5,7,0,3,20,2,1
1727,Organic,SaaS,SMB,3,3,1,1,60,5,0
1728,Referral,Healthcare,Mid-Market,5,4,0,3,5,3,0
1729,Organic,Healthcare,SMB,3,1,0,0,31,1,0
1730,Paid Search,Retail,Enterprise,5,3,0,2,16,3,0
1731,Webinar,Manufacturing,Enterprise,1,7,1,1,24,0,0
1732,Organic,Manufacturing,Mid-Market,2,6,0,5,6,1,1
1733,Webinar,Finance,Mid-Market,3,10,0,2,17,2,1
1734,Outbound,Retail,SMB,2,3,0,3,8,3,0
1735,Organic,Retail,Mid-Market,5,11,1,3,51,2,1
1736,Paid Search,Retail,SMB,3,3,0,3,10,0,0
1737,Webinar,Healthcare,Mid-Market,5,10,0,3,6,1,1
1738,Webinar,Retail,SMB,2,5,0,4,57,0,0
1739,Paid Search,Retail,Mid-Market,5,5,0,1,35,0,0
1740,Organic,Manufacturing,Enterprise,5,5,0,3,26,1,1
1741,Paid Search,SaaS,Mid-Market,6,6,1,2,43,2,1
1742,Webinar,Healthcare,Enterprise,1,7,0,0,38,3,0
1743,Webinar,Finance,Mid-Market,6,7,0,2,20,3,0
1744,Referral,Healthcare,SMB,5,11,0,7,60,3,1
1745,Organic,SaaS,Mid-Market,3,6,0,5,12,5,1
1746,Organic,Finance,SMB,5,6,0,1,47,2,1
1747,Referral,Manufacturing,Enterprise,1,6,0,1,38,0,0
1748,Outbound,Manufacturing,SMB,6,6,0,0,35,1,0
1749,Paid Search,Manufacturing,SMB,3,3,0,6,50,1,0
1750,Webinar,Retail,SMB,4,6,0,2,15,2,0
1751,Paid Search,Finance,SMB,3,8,0,2,4,1,0
1752,Organic,SaaS,SMB,5,5,0,3,43,1,0
1753,Organic,Finance,Mid-Market,5,5,0,3,1,2,0
1754,Paid Search,Manufacturing,Enterprise,1,4,1,4,10,2,1
1755,Referral,Retail,SMB,3,9,0,1,44,0,1
1756,Webinar,SaaS,SMB,1,5,0,3,36,2,0
1757,Organic,SaaS,Mid-Market,2,10,0,1,50,2,0
1758,Organic,Healthcare,SMB,5,3,0,3,10,2,0
1759,Referral,Healthcare,Mid-Market,4,5,0,2,21,0,0
1760,Paid Search,Retail,SMB,5,7,0,6,29,0,0
1761,Webinar,Finance,SMB,8,8,0,3,60,10,0
1762,Organic,Finance,SMB,4,6,0,2,48,1,1
1763,Outbound,Finance,Mid-Market,3,5,0,2,50,3,0
1764,Outbound,SaaS,SMB,6,6,0,5,46,4,0
1765,Paid Search,Retail,Mid-Market,3,9,0,4,41,1,0
1766,Webinar,SaaS,Mid-Market,5,8,1,2,9,2,1
1767,Webinar,Manufacturing,SMB,2,4,0,4,32,3,0
1768,Organic,Finance,Mid-Market,7,6,0,1,15,1,0
1769,Webinar,Finance,Enterprise,3,5,0,2,46,1,1
1770,Paid Search,Retail,Enterprise,1,4,0,2,9,0,0
1771,Paid Search,Finance,Mid-Market,4,11,0,0,24,0,1
1772,Webinar,Manufacturing,Mid-Market,3,4,0,3,4,4,0
1773,Outbound,Healthcare,SMB,4,6,0,4,17,5,1
1774,Paid Search,Retail,SMB,3,7,0,2,2,5,0
1775,Paid Search,Finance,Mid-Market,6,9,0,0,19,0,1
1776,Outbound,Manufacturing,Mid-Market,4,5,0,2,15,2,0
1777,Organic,Finance,Mid-Market,3,8,0,1,30,1,1
1778,Paid Search,SaaS,SMB,3,5,0,4,7,1,0
1779,Organic,Retail,SMB,4,1,0,3,57,1,0
1780,Webinar,SaaS,SMB,2,7,0,1,11,1,0
1781,Referral,SaaS,SMB,4,8,0,4,39,3,0
1782,Paid Search,Healthcare,SMB,2,8,0,1,14,1,1
1783,Referral,Finance,Enterprise,4,4,1,2,4,3,1
1784,Webinar,Finance,Enterprise,6,4,0,4,57,1,0
1785,Outbound,Retail,Mid-Market,3,6,0,3,1,1,0
1786,Paid Search,SaaS,SMB,4,7,0,2,13,5,0
1787,Webinar,Finance,Mid-Market,3,10,0,4,60,2,0
1788,Referral,Finance,Mid-Market,3,6,1,3,60,4,1
1789,Webinar,Finance,SMB,10,5,0,2,54,1,0
1790,Outbound,Retail,SMB,5,13,0,6,1,3,0
1791,Organic,Manufacturing,SMB,3,4,0,1,51,2,0
1792,Paid Search,Manufacturing,Mid-Market,4,8,0,3,19,2,1
1793,Outbound,Retail,Mid-Market,2,4,1,2,47,1,1
1794,Organic,Healthcare,SMB,2,3,0,7,35,1,0
1795,Referral,Finance,SMB,3,8,0,3,41,2,0
1796,Webinar,Healthcare,Mid-Market,2,1,1,0,31,3,0
1797,Webinar,Healthcare,SMB,9,9,0,7,7,3,1
1798,Paid Search,Retail,Enterprise,4,5,0,4,37,2,0
1799,Webinar,Retail,Mid-Market,3,8,0,3,17,2,1
1800,Paid Search,Manufacturing,Enterprise,3,5,0,1,13,2,0
1801,Referral,SaaS,SMB,2,4,0,3,59,1,0
1802,Webinar,SaaS,Mid-Market,5,4,0,3,55,1,0
1803,Organic,Healthcare,SMB,5,4,1,0,50,2,1
1804,Organic,Healthcare,SMB,3,4,0,2,46,3,0
1805,Organic,Manufacturing,Enterprise,2,8,0,5,41,2,0
1806,Referral,Finance,SMB,0,10,0,6,3,1,0
1807,Outbound,Retail,SMB,0,12,1,2,1,4,1
1808,Outbound,Retail,SMB,5,5,0,4,32,2,0
1809,Organic,Healthcare,SMB,6,6,0,3,54,0,0
1810,Webinar,Manufacturing,SMB,7,1,0,5,16,1,1
1811,Organic,Retail,SMB,1,5,0,0,58,3,0
1812,Organic,Manufacturing,SMB,3,4,0,2,49,2,0
1813,Outbound,Manufacturing,SMB,5,4,1,3,39,0,0
1814,Paid Search,Finance,Mid-Market,5,6,0,2,16,2,0
1815,Referral,Manufacturing,Mid-Market,3,8,0,4,53,5,1
1816,Organic,Finance,Mid-Market,2,6,0,4,15,1,0
1817,Outbound,SaaS,SMB,2,4,1,2,25,1,0
1818,Webinar,Retail,Mid-Market,3,5,0,6,15,3,0
1819,Referral,SaaS,SMB,3,9,0,1,23,1,0
1820,Outbound,SaaS,SMB,5,4,0,1,31,1,1
1821,Referral,Healthcare,Mid-Market,4,5,0,5,23,0,0
1822,Paid Search,Healthcare,SMB,5,3,0,4,45,1,0
1823,Paid Search,SaaS,Mid-Market,4,5,0,4,21,3,1
1824,Webinar,Manufacturing,Mid-Market,6,4,0,0,24,2,1
1825,Referral,Manufacturing,Mid-Market,6,3,1,5,30,1,0
1826,Organic,SaaS,SMB,5,6,0,4,44,2,0
1827,Organic,Healthcare,SMB,5,6,0,4,12,3,0
1828,Outbound,Healthcare,Mid-Market,5,11,1,2,33,2,1
1829,Paid Search,Finance,SMB,2,8,0,1,14,2,0
1830,Paid Search,Retail,Mid-Market,6,14,0,4,1,0,0
1831,Referral,Finance,Mid-Market,5,10,1,2,53,3,1
1832,Referral,Retail,Enterprise,3,12,0,3,15,0,1
1833,Paid Search,Healthcare,Enterprise,5,5,1,2,31,1,1
1834,Referral,SaaS,Mid-Market,2,4,0,3,54,2,0
1835,Webinar,Finance,Mid-Market,3,8,0,3,39,1,0
1836,Organic,Retail,Mid-Market,5,4,0,3,45,2,1
1837,Referral,Retail,Mid-Market,4,7,0,1,28,4,0
1838,Webinar,Manufacturing,SMB,7,4,0,1,58,0,0
1839,Referral,Healthcare,Mid-Market,5,6,0,4,28,0,0
1840,Outbound,Manufacturing,SMB,3,5,0,4,40,4,1
1841,Paid Search,SaaS,SMB,3,5,0,3,46,4,1
1842,Organic,Healthcare,Mid-Market,6,6,0,0,3,2,0
1843,Webinar,Retail,Mid-Market,5,9,0,2,34,2,0
1844,Organic,Manufacturing,Mid-Market,3,7,0,5,50,3,0
1845,Referral,Healthcare,Mid-Market,5,8,0,6,40,3,1
1846,Referral,Finance,SMB,3,8,0,4,19,1,1
1847,Organic,Finance,SMB,4,1,0,0,20,3,0
1848,Paid Search,Retail,Mid-Market,3,5,0,3,24,2,1
1849,Organic,Retail,SMB,2,2,0,2,9,2,1
1850,Paid Search,Manufacturing,Enterprise,4,7,1,5,4,3,0
1851,Outbound,Finance,Mid-Market,3,7,0,3,31,3,0
1852,Paid Search,Finance,Enterprise,3,2,0,4,46,2,0
1853,Organic,Manufacturing,Enterprise,1,5,0,6,3,0,0
1854,Organic,SaaS,SMB,12,8,0,3,60,5,1
1855,Paid Search,Finance,SMB,7,5,0,5,35,1,1
1856,Referral,SaaS,SMB,7,7,0,3,43,2,1
1857,Referral,SaaS,SMB,5,11,0,1,8,2,0
1858,Webinar,Finance,SMB,4,7,0,3,31,0,0
1859,Paid Search,SaaS,SMB,3,4,0,5,36,1,0
1860,Organic,Healthcare,Mid-Market,1,10,0,1,15,2,0
1861,Paid Search,Manufacturing,Enterprise,6,5,0,2,34,1,1
1862,Referral,Healthcare,Mid-Market,6,2,0,2,33,1,0
1863,Organic,Finance,Enterprise,4,7,0,3,14,1,1
1864,Outbound,Healthcare,Mid-Market,4,7,0,7,48,0,0
1865,Outbound,Manufacturing,Enterprise,2,12,0,8,29,1,1
1866,Outbound,Finance,Mid-Market,4,5,0,3,54,3,1
1867,Organic,Manufacturing,SMB,3,11,0,3,4,0,0
1868,Organic,Retail,SMB,6,1,0,1,15,1,0
1869,Organic,Retail,SMB,3,7,0,1,14,4,1
1870,Paid Search,Healthcare,Enterprise,4,4,1,4,27,1,0
1871,Organic,SaaS,Enterprise,4,6,0,2,28,2,0
1872,Webinar,SaaS,Enterprise,3,2,0,1,7,3,0
1873,Webinar,Retail,Mid-Market,3,16,0,6,42,1,1
1874,Organic,Healthcare,SMB,3,5,0,5,56,1,0
1875,Organic,Retail,SMB,4,4,0,3,29,0,1
1876,Paid Search,Retail,Enterprise,2,13,0,3,34,1,0
1877,Paid Search,Retail,Enterprise,7,7,0,2,28,3,0
1878,Referral,Finance,SMB,3,7,0,4,6,2,0
1879,Paid Search,Manufacturing,Mid-Market,5,10,1,8,9,1,1
1880,Paid Search,Finance,Enterprise,2,7,1,3,29,2,0
1881,Organic,Healthcare,SMB,3,10,1,2,30,3,1
1882,Outbound,Healthcare,SMB,5,11,0,5,22,0,1
1883,Paid Search,SaaS,SMB,4,6,0,9,44,0,1
1884,Paid Search,Finance,Mid-Market,8,7,0,3,3,0,0
1885,Organic,Retail,Mid-Market,6,6,0,1,59,3,0
1886,Organic,Healthcare,Mid-Market,4,10,0,3,48,0,1
1887,Outbound,SaaS,SMB,5,8,0,0,7,3,1
1888,Paid Search,Healthcare,Enterprise,3,8,0,4,42,2,0
1889,Paid Search,Manufacturing,Mid-Market,5,5,1,2,56,3,0
1890,Organic,Healthcare,SMB,2,8,0,3,57,2,0
1891,Webinar,Finance,SMB,4,6,0,4,9,2,1
1892,Organic,Retail,Enterprise,2,10,0,3,50,1,1
1893,Paid Search,Retail,Mid-Market,6,7,1,6,13,0,1
1894,Organic,Retail,SMB,3,10,1,1,49,0,1
1895,Paid Search,Retail,SMB,3,3,0,3,50,1,0
1896,Referral,Retail,SMB,4,0,0,5,40,3,0
1897,Referral,Healthcare,Mid-Market,4,3,0,1,17,1,0
1898,Outbound,Retail,Mid-Market,5,8,0,6,25,3,1
1899,Webinar,Manufacturing,SMB,4,0,0,3,6,4,0
1900,Paid Search,Healthcare,Enterprise,5,9,0,4,57,2,0
1901,Webinar,SaaS,Mid-Market,3,4,0,1,59,2,0
1902,Paid Search,Finance,Enterprise,3,11,0,1,30,3,0
1903,Referral,Manufacturing,Enterprise,5,6,0,3,29,6,0
1904,Referral,Finance,SMB,7,4,0,6,27,1,0
1905,Outbound,Manufacturing,SMB,4,6,0,1,31,2,0
1906,Organic,Healthcare,SMB,1,7,1,3,24,2,1
1907,Referral,Retail,Mid-Market,3,12,1,2,5,0,1
1908,Organic,Healthcare,Mid-Market,0,8,0,5,53,3,1
1909,Referral,Finance,SMB,4,7,0,0,3,1,0
1910,Webinar,Retail,SMB,0,3,0,3,4,3,1
1911,Organic,SaaS,Mid-Market,4,4,0,2,53,2,0
1912,Paid Search,Retail,SMB,2,7,0,6,39,1,0
1913,Outbound,Retail,Enterprise,7,9,0,3,52,4,1
1914,Paid Search,Finance,SMB,3,7,0,3,32,0,1
1915,Organic,Manufacturing,Mid-Market,2,6,0,1,40,2,0
1916,Organic,Healthcare,SMB,3,6,0,1,57,3,1
1917,Outbound,Retail,SMB,2,8,0,5,39,2,1
1918,Referral,Manufacturing,Mid-Market,3,6,1,5,7,2,1
